date,home_team,away_team,home_goals,away_goals,home_win
2024-12-15,WPG,MTL,4,2,1
2024-12-15,VAN,BOS,1,5,0
2024-12-15,TOR,BUF,5,3,1
2024-12-15,STL,NYR,3,2,1
2024-12-15,SEA,TBL,1,5,0
2024-12-15,OTT,PIT,3,2,1
2024-12-15,SJS,UTA,3,4,0
2024-12-15,DET,TOR,4,2,1
2024-12-15,DAL,STL,2,1,1
2024-12-15,COL,NSH,5,2,1
2024-12-15,CHI,NYI,5,3,1
2024-12-15,CGY,FLA,3,0,1
2024-12-15,CBJ,ANA,3,4,0
2024-12-15,CAR,CBJ,4,1,1
2024-12-15,MIN,VGK,2,3,0
2024-12-17,DAL,WSH,3,1,1
2024-12-17,EDM,FLA,5,6,0
2024-12-17,VAN,COL,3,1,1
2024-12-18,PIT,LAK,3,2,1
2024-12-18,STL,NJD,1,4,0
2024-12-18,SJS,WPG,3,4,0
2024-12-18,NSH,NYR,2,0,1
2024-12-18,TBL,CBJ,5,3,1
2024-12-18,CHI,WSH,3,2,1
2024-12-18,MTL,BUF,6,1,1
2024-12-18,CAR,NYI,4,0,1
2024-12-18,SEA,OTT,0,3,0
2024-12-18,CGY,BOS,3,4,0
2024-12-19,ANA,WPG,3,2,1
2024-12-19,DAL,TOR,3,5,0
2024-12-19,DET,PHI,6,4,1
2024-12-19,MIN,FLA,1,6,0
2024-12-19,UTA,VAN,3,2,1
2024-12-20,VGK,VAN,3,1,1
2024-12-20,TBL,STL,3,1,1
2024-12-20,SJS,COL,2,4,0
2024-12-20,PHI,LAK,3,7,0
2024-12-20,EDM,BOS,3,2,1
2024-12-20,CHI,SEA,3,1,1
2024-12-20,CGY,OTT,2,3,0
2024-12-20,CBJ,NJD,4,2,1
2024-12-20,NSH,PIT,4,5,0
2024-12-21,FLA,STL,2,1,1
2024-12-21,WSH,CAR,3,1,1
2024-12-21,NSH,LAK,3,2,1
2024-12-21,DET,MTL,3,4,0
2024-12-21,MIN,UTA,1,2,0
2024-12-21,EDM,SJS,3,2,1
2024-12-21,CGY,CHI,6,4,1
2024-12-21,BUF,TOR,3,6,0
2024-12-21,ANA,COL,2,4,0
2024-12-21,DAL,NYR,1,3,0
2024-12-22,WSH,LAK,3,1,1
2024-12-22,WPG,MIN,5,0,1
2024-12-22,VGK,SEA,6,2,1
2024-12-22,VAN,OTT,4,5,0
2024-12-22,UTA,ANA,4,5,0
2024-12-22,TOR,NYI,3,6,0
2024-12-22,TBL,FLA,2,4,0
2024-12-22,NYR,CAR,1,3,0
2024-12-22,NJD,PIT,3,0,1
2024-12-22,MTL,DET,5,1,1
2024-12-22,BOS,BUF,3,1,1
2024-12-22,PHI,CBJ,5,4,1
2024-12-23,COL,SEA,5,2,1
2024-12-23,EDM,OTT,3,1,1
2024-12-23,NJD,NYR,5,0,1
2024-12-23,TOR,WPG,2,5,0
2024-12-24,PIT,PHI,7,3,1
2024-12-24,VGK,ANA,3,1,1
2024-12-24,NYI,BUF,1,7,0
2024-12-24,VAN,SJS,4,3,1
2024-12-24,NSH,CAR,5,2,1
2024-12-24,UTA,DAL,2,3,0
2024-12-24,FLA,TBL,0,4,0
2024-12-24,DET,STL,0,4,0
2024-12-24,MIN,CHI,4,3,1
2024-12-24,CBJ,MTL,5,4,1
2024-12-24,BOS,WSH,4,1,1
2024-12-28,VAN,SEA,4,5,0
2024-12-28,UTA,COL,1,4,0
2024-12-28,STL,NSH,7,4,1
2024-12-28,SJS,VGK,3,6,0
2024-12-28,NJD,CAR,4,2,1
2024-12-28,LAK,EDM,4,3,1
2024-12-28,FLA,MTL,0,4,0
2024-12-28,DET,TOR,2,5,0
2024-12-28,DAL,MIN,2,3,0
2024-12-28,CBJ,BOS,6,2,1
2024-12-28,BUF,CHI,6,2,1
2024-12-28,ANA,PHI,1,3,0
2024-12-29,TOR,WSH,2,5,0
2024-12-29,TBL,NYR,6,2,1
2024-12-29,WPG,OTT,4,2,1
2024-12-29,STL,BUF,2,4,0
2024-12-29,SJS,CGY,1,3,0
2024-12-29,TBL,MTL,2,5,0
2024-12-29,NYI,PIT,6,3,1
2024-12-29,DET,WSH,4,2,1
2024-12-29,CAR,NJD,5,2,1
2024-12-29,BOS,CBJ,4,0,1
2024-12-29,ANA,EDM,5,3,1
2024-12-29,PIT,NYI,3,2,1
2024-12-30,CHI,DAL,1,5,0
2024-12-30,LAK,PHI,5,4,1
2024-12-30,MIN,OTT,1,3,0
2024-12-30,VGK,CGY,3,0,1
2024-12-31,WSH,BOS,3,1,1
2024-12-31,WPG,NSH,3,0,1
2024-12-31,TOR,NYI,3,1,1
2024-12-31,VGK,MTL,2,3,0
2024-12-31,FLA,NYR,5,3,1
2024-12-31,CHI,STL,2,6,0
2024-12-31,SEA,UTA,5,2,1
2025-01-01,ANA,NJD,3,2,1
2025-01-01,CBJ,CAR,4,3,1
2025-01-01,CGY,VAN,3,1,1
2025-01-01,COL,WPG,5,2,1
2025-01-01,DAL,BUF,4,2,1
2025-01-01,DET,PIT,4,2,1
2025-01-01,EDM,UTA,4,1,1
2025-01-01,LAK,NJD,3,0,1
2025-01-01,MIN,NSH,5,3,1
2025-01-01,SJS,PHI,0,4,0
2025-01-03,SJS,TBL,2,1,1
2025-01-03,VGK,PHI,5,2,1
2025-01-03,FLA,CAR,1,3,0
2025-01-03,WSH,MIN,3,4,0
2025-01-03,WPG,ANA,3,4,0
2025-01-03,SEA,VAN,3,4,0
2025-01-03,COL,BUF,6,5,1
2025-01-03,NYI,TOR,1,2,0
2025-01-03,CBJ,DET,4,5,0
2025-01-03,CGY,UTA,3,5,0
2025-01-03,NYR,BOS,2,1,1
2025-01-03,DAL,OTT,4,2,1
2025-01-04,CHI,MTL,4,2,1
2025-01-04,EDM,ANA,3,2,1
2025-01-04,FLA,PIT,3,2,1
2025-01-04,SJS,NJD,3,2,1
2025-01-04,STL,OTT,4,0,1
2025-01-04,VAN,NSH,0,3,0
2025-01-04,WSH,NYR,7,4,1
2025-01-05,WPG,DET,2,4,0
2025-01-05,TOR,BOS,6,4,1
2025-01-05,SEA,EDM,2,4,0
2025-01-05,LAK,TBL,2,1,1
2025-01-05,DAL,UTA,3,2,1
2025-01-05,COL,MTL,1,2,0
2025-01-05,VGK,BUF,3,1,1
2025-01-05,CGY,NSH,1,4,0
2025-01-05,CBJ,STL,6,4,1
2025-01-05,CAR,PIT,4,3,1
2025-01-05,CAR,MIN,0,4,0
2025-01-05,CHI,NYR,2,6,0
2025-01-05,BOS,NYI,4,5,0
2025-01-06,TOR,PHI,3,2,1
2025-01-06,ANA,TBL,4,1,1
2025-01-07,BUF,WSH,4,3,1
2025-01-07,COL,FLA,3,1,1
2025-01-07,MTL,VAN,5,4,1
2025-01-07,SEA,NJD,2,3,0
2025-01-08,WPG,NSH,5,2,1
2025-01-08,TBL,CAR,3,2,1
2025-01-08,SJS,VGK,2,4,0
2025-01-08,PHI,TOR,2,3,0
2025-01-08,PIT,CBJ,3,4,0
2025-01-08,MIN,STL,6,4,1
2025-01-08,BOS,EDM,0,4,0
2025-01-08,ANA,CGY,2,3,0
2025-01-08,NYR,DAL,4,5,0
2025-01-08,DET,OTT,3,2,1
2025-01-09,CHI,COL,3,1,1
2025-01-09,UTA,FLA,1,4,0
2025-01-09,WSH,VAN,2,1,1
2025-01-10,VGK,NYI,0,4,0
2025-01-10,PIT,EDM,5,3,1
2025-01-10,TBL,BOS,4,1,1
2025-01-10,STL,ANA,6,2,1
2025-01-10,PHI,DAL,1,4,0
2025-01-10,NYR,NJD,3,2,1
2025-01-10,MIN,COL,1,6,0
2025-01-10,CBJ,SEA,6,2,1
2025-01-10,CAR,TOR,6,3,1
2025-01-10,OTT,BUF,0,4,0
2025-01-11,WSH,MTL,2,3,0
2025-01-11,WPG,LAK,1,2,0
2025-01-11,UTA,SJS,2,1,1
2025-01-11,PIT,OTT,0,5,0
2025-01-11,DET,CHI,5,3,1
2025-01-11,CAR,VAN,2,0,1
2025-01-11,BUF,SEA,2,6,0
2025-01-11,FLA,BOS,3,4,0
2025-01-12,PIT,TBL,2,5,0
2025-01-12,VGK,NYR,1,2,0
2025-01-12,UTA,NYI,1,2,0
2025-01-12,TOR,VAN,0,3,0
2025-01-12,WPG,COL,3,0,1
2025-01-12,SJS,MIN,1,3,0
2025-01-12,PHI,ANA,6,0,1
2025-01-12,STL,CBJ,1,2,0
2025-01-12,NSH,WSH,1,4,0
2025-01-12,NJD,TBL,3,2,1
2025-01-12,MTL,DAL,1,2,0
2025-01-12,DET,SEA,6,2,1
2025-01-12,CHI,EDM,3,4,0
2025-01-12,CGY,LAK,2,1,1
2025-01-12,CAR,ANA,2,3,0
2025-01-12,OTT,DAL,3,2,1
2025-01-13,VGK,MIN,4,1,1
2025-01-14,PHI,FLA,4,3,1
2025-01-14,CHI,CGY,2,5,0
2025-01-14,EDM,LAK,1,0,1
2025-01-15,PIT,SEA,2,4,0
2025-01-15,WPG,VAN,6,1,1
2025-01-15,UTA,MTL,3,5,0
2025-01-15,WSH,ANA,3,0,1
2025-01-15,TOR,DAL,1,4,0
2025-01-15,STL,CGY,2,1,1
2025-01-15,NYI,OTT,0,2,0
2025-01-15,CBJ,PHI,3,2,1
2025-01-15,NJD,FLA,1,2,0
2025-01-15,DET,SJS,3,6,0
2025-01-15,COL,NYR,3,2,1
2025-01-15,BUF,CAR,4,2,1
2025-01-15,BOS,TBL,6,2,1
2025-01-15,NSH,VGK,5,3,1
2025-01-16,MIN,EDM,3,5,0
2025-01-17,UTA,NYR,3,5,0
2025-01-17,TOR,NJD,4,3,1
2025-01-17,VAN,LAK,1,5,0
2025-01-17,TBL,ANA,4,3,1
2025-01-17,WPG,SEA,2,1,1
2025-01-17,OTT,WSH,0,1,0
2025-01-17,STL,CGY,4,1,1
2025-01-17,NYI,PHI,3,5,0
2025-01-17,NSH,CHI,3,2,1
2025-01-17,FLA,DET,2,5,0
2025-01-17,DAL,MTL,1,3,0
2025-01-17,COL,EDM,3,4,0
2025-01-17,CBJ,SJS,4,1,1
2025-01-18,OTT,BOS,6,5,1
2025-01-18,NJD,PHI,1,3,0
2025-01-18,FLA,ANA,3,0,1
2025-01-18,COL,DAL,6,3,1
2025-01-18,CAR,VGK,3,2,1
2025-01-18,BUF,PIT,2,5,0
2025-01-19,WSH,PIT,4,1,1
2025-01-19,WPG,CGY,1,3,0
2025-01-19,VAN,EDM,3,2,1
2025-01-19,UTA,STL,4,2,1
2025-01-19,TBL,DET,5,1,1
2025-01-19,SEA,LAK,4,2,1
2025-01-19,MTL,TOR,3,7,0
2025-01-19,NYI,SJS,4,1,1
2025-01-19,NSH,MIN,6,2,1
2025-01-19,NJD,OTT,1,2,0
2025-01-19,CHI,VGK,5,3,1
2025-01-19,NYR,CBJ,1,0,1
2025-01-20,SEA,BUF,6,4,1
2025-01-20,VGK,STL,4,5,0
2025-01-20,MTL,NYR,5,4,1
2025-01-20,COL,MIN,1,3,0
2025-01-20,BOS,SJS,6,3,1
2025-01-20,DAL,DET,4,1,1
2025-01-21,CHI,CAR,3,4,0
2025-01-21,LAK,PIT,1,5,0
2025-01-21,NYI,CBJ,3,1,1
2025-01-21,TOR,TBL,5,3,1
2025-01-21,UTA,WPG,5,2,1
2025-01-22,NSH,SJS,7,5,1
2025-01-22,VAN,BUF,2,3,0
2025-01-22,PHI,DET,2,1,1
2025-01-22,NYR,OTT,5,0,1
2025-01-22,EDM,WSH,2,3,0
2025-01-22,DAL,CAR,1,2,0
2025-01-22,ANA,FLA,2,5,0
2025-01-22,MTL,TBL,3,2,1
2025-01-23,TOR,CBJ,1,5,0
2025-01-23,COL,WPG,2,3,0
2025-01-23,LAK,FLA,2,1,1
2025-01-23,NJD,BOS,5,1,1
2025-01-24,SEA,WSH,0,3,0
2025-01-24,NYR,PHI,6,1,1
2025-01-24,STL,VGK,2,4,0
2025-01-24,SJS,NSH,5,6,0
2025-01-24,MIN,UTA,0,4,0
2025-01-24,DET,MTL,4,2,1
2025-01-24,CGY,BUF,5,2,1
2025-01-24,CAR,CBJ,7,4,1
2025-01-24,BOS,OTT,2,0,1
2025-01-24,ANA,PIT,5,1,1
2025-01-24,EDM,VAN,6,2,1
2025-01-25,EDM,BUF,3,2,1
2025-01-25,BOS,COL,3,1,1
2025-01-25,CHI,TBL,3,4,0
2025-01-25,DAL,VGK,4,3,1
2025-01-25,NYI,PHI,3,1,1
2025-01-25,SEA,PIT,4,1,1
2025-01-25,WPG,UTA,5,2,1
2025-01-26,OTT,UTA,3,1,1
2025-01-26,SJS,FLA,2,7,0
2025-01-26,WPG,CGY,5,2,1
2025-01-26,OTT,TOR,2,1,1
2025-01-26,VAN,WSH,2,1,1
2025-01-26,NYR,COL,4,5,0
2025-01-26,STL,DAL,0,2,0
2025-01-26,MTL,NJD,3,4,0
2025-01-26,MIN,CGY,4,5,0
2025-01-26,DET,TBL,2,0,1
2025-01-26,NYI,CAR,3,2,1
2025-01-26,CBJ,LAK,3,2,1
2025-01-26,ANA,NSH,5,2,1
2025-01-27,CHI,MIN,2,4,0
2025-01-27,VGK,FLA,4,1,1
2025-01-28,STL,VAN,2,5,0
2025-01-28,SJS,PIT,2,1,1
2025-01-28,DET,LAK,5,2,1
2025-01-28,EDM,SEA,4,2,1
2025-01-28,PHI,NJD,4,2,1
2025-01-29,SEA,ANA,4,6,0
2025-01-29,VGK,DAL,3,4,0
2025-01-29,TBL,CHI,1,4,0
2025-01-29,NYR,CAR,0,4,0
2025-01-29,BUF,BOS,7,2,1
2025-01-29,MTL,WPG,1,4,0
2025-01-29,CGY,WSH,1,3,0
2025-01-29,NYI,COL,5,2,1
2025-01-30,UTA,PIT,2,3,0
2025-01-30,FLA,LAK,3,0,1
2025-01-30,NJD,PHI,5,0,1
2025-01-30,NSH,VAN,1,3,0
2025-01-30,TOR,MIN,1,3,0
2025-01-31,SEA,SJS,6,2,1
2025-01-31,PHI,NYI,0,3,0
2025-01-31,VGK,CBJ,1,2,0
2025-01-31,TBL,LAK,3,0,1
2025-01-31,OTT,WSH,5,4,1
2025-01-31,BOS,WPG,2,6,0
2025-01-31,EDM,DET,2,3,0
2025-01-31,CAR,CHI,3,2,1
2025-01-31,MTL,MIN,0,4,0
2025-01-31,CGY,ANA,4,1,1
2025-02-01,BOS,NYR,6,3,1
2025-02-01,BUF,NSH,4,3,1
2025-02-01,COL,STL,5,0,1
2025-02-01,DAL,VAN,5,3,1
2025-02-01,FLA,CHI,5,1,1
2025-02-01,UTA,CBJ,2,3,0
2025-02-02,CGY,DET,1,3,0
2025-02-02,TBL,NYI,2,3,0
2025-02-02,PIT,NSH,3,0,1
2025-02-02,OTT,MIN,6,0,1
2025-02-02,NYR,VGK,4,2,1
2025-02-02,FLA,NYI,6,3,1
2025-02-02,BUF,NJD,4,3,1
2025-02-02,DAL,CBJ,5,3,1
2025-02-02,COL,PHI,2,0,1
2025-02-02,CAR,LAK,2,4,0
2025-02-02,WSH,WPG,4,5,0
2025-02-02,ANA,MTL,3,2,1
2025-02-02,EDM,TOR,3,4,0
2025-02-03,VAN,DET,2,3,0
2025-02-03,SEA,CGY,2,3,0
2025-02-03,UTA,STL,1,2,0
2025-02-04,NSH,OTT,2,5,0
2025-02-05,TBL,OTT,4,3,1
2025-02-05,WSH,FLA,6,3,1
2025-02-05,WPG,CAR,3,0,1
2025-02-05,VAN,COL,3,0,1
2025-02-05,UTA,PHI,3,2,1
2025-02-05,STL,EDM,2,3,0
2025-02-05,SJS,MTL,3,4,0
2025-02-05,PIT,NJD,2,3,0
2025-02-05,NYI,VGK,2,1,1
2025-02-05,CGY,TOR,3,6,0
2025-02-05,BUF,CBJ,3,2,1
2025-02-05,BOS,MIN,3,0,1
2025-02-05,ANA,DAL,2,1,1
2025-02-05,SEA,DET,4,5,0
2025-02-06,NYR,BOS,3,2,1
2025-02-06,CHI,EDM,3,4,0
2025-02-06,LAK,MTL,6,3,1
2025-02-07,SJS,VAN,1,2,0
2025-02-07,TBL,OTT,5,1,1
2025-02-07,STL,FLA,2,3,0
2025-02-07,SEA,TOR,1,3,0
2025-02-07,MIN,CAR,2,1,1
2025-02-07,NJD,VGK,1,3,0
2025-02-07,CGY,COL,2,4,0
2025-02-07,CBJ,UTA,2,3,0
2025-02-07,PHI,WSH,3,4,0
2025-02-08,WPG,NYI,4,3,1
2025-02-08,NYR,PIT,2,3,0
2025-02-08,MTL,NJD,0,4,0
2025-02-08,LAK,DAL,5,4,1
2025-02-08,EDM,COL,4,5,0
2025-02-08,DET,TBL,3,6,0
2025-02-08,CHI,NSH,6,2,1
2025-02-08,CAR,UTA,7,3,1
2025-02-08,BOS,VGK,3,4,0
2025-02-09,VAN,TOR,2,1,1
2025-02-09,WSH,UTA,4,5,0
2025-02-09,SJS,DAL,3,8,0
2025-02-09,PHI,PIT,3,2,1
2025-02-09,NSH,BUF,6,4,1
2025-02-09,STL,CHI,6,5,1
2025-02-09,MIN,NYI,6,3,1
2025-02-09,LAK,ANA,1,2,0
2025-02-09,FLA,OTT,5,1,1
2025-02-09,CGY,SEA,2,3,0
2025-02-09,CBJ,NYR,3,4,0
2025-02-09,MTL,TBL,3,5,0
2025-02-13,SWE,CAN,3,4,0
2025-02-14,FIN,USA,1,6,0
2025-02-15,SWE,FIN,3,4,0
2025-02-16,CAN,USA,1,3,0
2025-02-17,FIN,CAN,3,5,0
2025-02-18,USA,SWE,1,2,0
2025-02-21,USA,CAN,2,3,0
2025-02-22,BUF,NYR,8,2,1
2025-02-22,DET,MIN,3,4,0
2025-02-22,FLA,SEA,1,2,0
2025-02-22,NJD,DAL,2,4,0
2025-02-22,NSH,COL,2,1,1
2025-02-22,PHI,EDM,6,3,1
2025-02-22,PIT,WSH,3,8,0
2025-02-23,WSH,EDM,7,3,1
2025-02-23,VGK,VAN,3,1,1
2025-02-23,TOR,CAR,6,3,1
2025-02-23,TBL,SEA,4,1,1
2025-02-23,STL,COL,3,1,1
2025-02-23,PIT,NYR,3,5,0
2025-02-23,STL,WPG,3,4,0
2025-02-23,NSH,NJD,0,5,0
2025-02-23,OTT,MTL,2,5,0
2025-02-23,LAK,UTA,5,3,1
2025-02-23,DET,ANA,5,4,1
2025-02-23,CBJ,CHI,5,1,1
2025-02-23,BOS,ANA,2,3,0
2025-02-24,UTA,VAN,2,1,1
2025-02-24,NYI,DAL,3,4,0
2025-02-24,CGY,SJS,3,2,1
2025-02-24,CHI,TOR,2,5,0
2025-02-25,LAK,VGK,5,2,1
2025-02-25,WPG,SJS,2,1,1
2025-02-26,PHI,PIT,6,1,1
2025-02-26,UTA,CHI,2,1,1
2025-02-26,TBL,EDM,4,1,1
2025-02-26,STL,SEA,7,2,1
2025-02-26,NYI,NYR,1,5,0
2025-02-26,BOS,TOR,4,5,0
2025-02-26,MTL,CAR,4,0,1
2025-02-26,MIN,DET,2,3,0
2025-02-26,CBJ,DAL,6,4,1
2025-02-26,BUF,ANA,3,2,1
2025-02-26,WSH,CGY,1,3,0
2025-02-26,NSH,FLA,1,4,0
2025-02-27,LAK,VAN,2,3,0
2025-02-27,OTT,WPG,1,4,0
2025-02-27,COL,NJD,5,1,1
2025-02-28,VGK,CHI,7,5,1
2025-02-28,WSH,STL,2,5,0
2025-02-28,UTA,MIN,6,1,1
2025-02-28,TBL,CGY,3,0,1
2025-02-28,NSH,WPG,2,1,1
2025-02-28,PIT,PHI,5,4,1
2025-02-28,FLA,EDM,4,3,1
2025-02-28,DET,CBJ,2,5,0
2025-02-28,CAR,BUF,5,2,1
2025-02-28,BOS,NYI,1,2,0
2025-02-28,ANA,VAN,5,2,1
2025-02-28,MTL,SJS,4,3,1
2025-03-01,NYR,TOR,2,3,0
2025-03-01,WSH,TBL,1,3,0
2025-03-01,PIT,BOS,2,3,0
2025-03-01,NYI,NSH,7,4,1
2025-03-01,CBJ,DET,5,3,1
2025-03-01,DAL,LAK,6,2,1
2025-03-01,COL,MIN,5,2,1
2025-03-01,FLA,CGY,3,0,1
2025-03-02,SEA,VAN,6,3,1
2025-03-02,STL,LAK,4,1,1
2025-03-02,PIT,TOR,5,6,0
2025-03-02,WPG,PHI,1,2,0
2025-03-02,UTA,NJD,1,3,0
2025-03-02,OTT,SJS,5,3,1
2025-03-02,ANA,CHI,3,6,0
2025-03-02,DAL,STL,6,3,1
2025-03-02,CAR,EDM,1,3,0
2025-03-02,CAR,CGY,2,1,1
2025-03-02,BUF,MTL,2,4,0
2025-03-02,MIN,BOS,1,0,1
2025-03-03,NYR,NSH,4,0,1
2025-03-03,VGK,NJD,2,0,1
2025-03-03,WSH,OTT,5,4,1
2025-03-04,TOR,SJS,2,3,0
2025-03-04,NYR,NYI,4,0,1
2025-03-04,CHI,LAK,5,1,1
2025-03-04,FLA,TBL,2,1,1
2025-03-04,MTL,BUF,4,3,1
2025-03-05,NYI,WPG,3,2,1
2025-03-05,SEA,MIN,3,4,0
2025-03-05,TBL,CBJ,6,2,1
2025-03-05,EDM,ANA,2,6,0
2025-03-05,PHI,CGY,3,6,0
2025-03-05,DAL,NJD,4,3,1
2025-03-05,COL,PIT,4,1,1
2025-03-05,BUF,SJS,2,6,0
2025-03-05,BOS,NSH,3,6,0
2025-03-05,DET,CAR,1,2,0
2025-03-06,CHI,OTT,3,4,0
2025-03-06,LAK,STL,2,3,0
2025-03-06,NYR,WSH,2,3,0
2025-03-06,VAN,ANA,3,2,1
2025-03-06,VGK,TOR,5,2,1
2025-03-07,TBL,BUF,6,5,1
2025-03-07,PHI,WPG,1,4,0
2025-03-07,NSH,SEA,5,3,1
2025-03-07,FLA,CBJ,3,0,1
2025-03-07,COL,SJS,7,3,1
2025-03-07,DET,UTA,2,4,0
2025-03-07,DAL,CGY,3,2,1
2025-03-07,CAR,BOS,3,2,1
2025-03-07,EDM,MTL,3,2,1
2025-03-08,TBL,BOS,0,4,0
2025-03-08,VGK,PIT,4,0,1
2025-03-08,VAN,MIN,3,1,1
2025-03-08,PHI,SEA,1,4,0
2025-03-08,WSH,DET,5,2,1
2025-03-08,NJD,WPG,1,6,0
2025-03-08,FLA,BUF,4,0,1
2025-03-08,CHI,UTA,4,3,1
2025-03-08,ANA,STL,3,4,0
2025-03-08,OTT,NYR,4,3,1
2025-03-09,WSH,SEA,4,2,1
2025-03-09,SJS,NYI,2,4,0
2025-03-09,PHI,NJD,1,3,0
2025-03-09,NYR,CBJ,3,7,0
2025-03-09,MIN,PIT,1,3,0
2025-03-09,NSH,CHI,3,2,1
2025-03-09,EDM,DAL,5,4,1
2025-03-09,COL,TOR,7,4,1
2025-03-09,CGY,MTL,1,0,1
2025-03-09,CAR,WPG,4,2,1
2025-03-09,LAK,STL,2,1,1
2025-03-10,ANA,NYI,4,1,1
2025-03-10,BUF,EDM,3,2,1
2025-03-10,OTT,DET,2,1,1
2025-03-10,VAN,DAL,1,4,0
2025-03-10,VGK,LAK,5,6,0
2025-03-11,PHI,OTT,2,5,0
2025-03-11,PIT,VGK,3,2,1
2025-03-11,NJD,CBJ,5,3,1
2025-03-11,UTA,TOR,3,4,0
2025-03-11,CAR,TBL,4,1,1
2025-03-11,BOS,FLA,3,2,1
2025-03-11,COL,CHI,3,0,1
2025-03-12,ANA,WSH,4,7,0
2025-03-12,DET,BUF,7,3,1
2025-03-12,LAK,NYI,4,1,1
2025-03-12,MIN,COL,2,1,1
2025-03-12,SJS,NSH,2,3,0
2025-03-12,VAN,MTL,2,4,0
2025-03-12,WPG,NYR,2,1,1
2025-03-13,UTA,ANA,3,2,1
2025-03-13,TOR,FLA,2,3,0
2025-03-13,SEA,MTL,5,4,1
2025-03-13,PIT,STL,5,3,1
2025-03-13,PHI,TBL,4,3,1
2025-03-13,NJD,EDM,3,2,1
2025-03-13,CGY,VAN,3,4,0
2025-03-13,CBJ,VGK,0,4,0
2025-03-13,OTT,BOS,6,3,1
2025-03-14,CAR,DET,4,2,1
2025-03-14,LAK,WSH,3,0,1
2025-03-14,MIN,NYR,2,3,0
2025-03-14,NYI,EDM,1,2,0
2025-03-14,SJS,CHI,4,2,1
2025-03-15,PIT,NJD,7,3,1
2025-03-15,TOR,OTT,2,4,0
2025-03-15,SJS,WSH,1,5,0
2025-03-15,SEA,UTA,4,2,1
2025-03-15,WPG,DAL,4,1,1
2025-03-15,PHI,CAR,0,5,0
2025-03-15,CBJ,NYR,0,4,0
2025-03-15,CGY,COL,2,4,0
2025-03-15,BUF,VGK,4,3,1
2025-03-15,BOS,TBL,2,6,0
2025-03-15,ANA,NSH,2,1,1
2025-03-15,MTL,FLA,3,1,1
2025-03-16,COL,DAL,4,3,1
2025-03-16,DET,VGK,3,0,1
2025-03-16,LAK,NSH,1,0,1
2025-03-16,MIN,STL,1,5,0
2025-03-16,NYI,FLA,4,2,1
2025-03-16,NYR,EDM,1,3,0
2025-03-16,VAN,CHI,6,2,1
2025-03-17,VAN,UTA,1,3,0
2025-03-17,TOR,CGY,6,2,1
2025-03-17,TBL,PHI,2,0,1
2025-03-17,CBJ,NJD,1,2,0
2025-03-17,SEA,WPG,2,3,0
2025-03-17,BOS,BUF,2,3,0
2025-03-17,STL,ANA,7,2,1
2025-03-18,MIN,LAK,3,1,1
2025-03-18,MTL,OTT,6,3,1
2025-03-18,NYR,CGY,1,2,0
2025-03-18,PIT,NYI,2,4,0
2025-03-18,WSH,DET,4,1,1
2025-03-19,TOR,COL,2,1,1
2025-03-19,VAN,WPG,6,2,1
2025-03-19,NSH,STL,1,4,0
2025-03-19,CHI,SEA,2,6,0
2025-03-19,DAL,ANA,4,3,1
2025-03-19,EDM,UTA,7,1,1
2025-03-20,CBJ,FLA,0,1,0
2025-03-20,MIN,SEA,4,0,1
2025-03-20,NJD,CGY,3,5,0
2025-03-20,NYI,MTL,4,3,1
2025-03-20,NYR,TOR,3,4,0
2025-03-20,OTT,COL,1,5,0
2025-03-20,STL,VAN,4,3,1
2025-03-20,WSH,PHI,3,2,1
2025-03-21,VGK,BOS,5,1,1
2025-03-21,UTA,BUF,5,2,1
2025-03-21,SJS,CAR,1,3,0
2025-03-21,PIT,CBJ,6,3,1
2025-03-21,CHI,LAK,1,3,0
2025-03-21,EDM,WPG,3,4,0
2025-03-21,DAL,TBL,2,3,0
2025-03-21,NSH,ANA,1,4,0
2025-03-22,NYI,CGY,3,4,0
2025-03-22,WSH,FLA,6,3,1
2025-03-22,STL,CHI,4,1,1
2025-03-22,NSH,TOR,5,2,1
2025-03-22,UTA,TBL,6,4,1
2025-03-22,MTL,COL,4,5,0
2025-03-22,NJD,OTT,2,3,0
2025-03-22,DAL,PHI,3,2,1
2025-03-22,NYR,VAN,5,3,1
2025-03-22,MIN,BUF,4,1,1
2025-03-22,LAK,CAR,7,2,1
2025-03-23,CHI,PHI,7,4,1
2025-03-23,EDM,SEA,5,4,1
2025-03-23,FLA,PIT,4,3,1
2025-03-23,SJS,BOS,3,1,1
2025-03-23,STL,NSH,4,1,1
2025-03-23,VGK,DET,6,3,1
2025-03-23,WPG,BUF,3,5,0
2025-03-24,VGK,TBL,4,2,1
2025-03-24,NYI,CBJ,3,4,0
2025-03-24,NJD,VAN,3,4,0
2025-03-24,LAK,BOS,7,2,1
2025-03-24,ANA,CAR,2,5,0
2025-03-25,BUF,OTT,3,2,1
2025-03-25,CAR,NSH,1,3,0
2025-03-25,DAL,MIN,3,0,1
2025-03-25,TBL,PIT,6,1,1
2025-03-25,TOR,PHI,7,2,1
2025-03-25,UTA,DET,1,5,0
2025-03-26,WPG,WSH,3,2,1
2025-03-26,STL,MTL,6,1,1
2025-03-26,NYI,VAN,2,5,0
2025-03-26,LAK,NYR,3,1,1
2025-03-26,CHI,NJD,3,5,0
2025-03-26,COL,DET,5,2,1
2025-03-26,MIN,VGK,1,5,0
2025-03-26,CGY,SEA,4,3,1
